DATE,SYMBOL,DELIV_QTY,DELIV_PER
20260924,506543,19,100.0
20260924,506579,11031,71.26
20260924,506590,44977,48.81
20260924,506597,3758,69.75
20260924,506605,47,97.92
20260924,506618,60,92.31
20260924,506640,98,100.0
20260924,506642,610944,100.0
20260924,506655,2453,47.6
20260924,506680,167,100.0
20260924,506685,3178,63.79
20260924,506687,65,100.0
20260924,506690,5785,37.75
20260924,506734,848,100.0
20260924,506767,599,47.43
20260924,506808,1312,62.03
20260924,506820,324,69.53
20260924,506852,13183,98.99
20260924,506854,5378,77.28
20260924,506858,364,100.0
20260924,506863,611,57.0
20260924,506879,8510,42.73
20260924,506919,1566,93.66
20260924,506947,2153,100.0
20260924,506975,100,100.0
20260924,506979,222,95.28
20260924,506981,220,68.54
20260924,507155,17357,80.54
20260924,507180,240950,100.0
20260924,507205,14992,44.93
20260924,507265,691,100.0
20260924,507300,15,88.24
20260924,507315,2042,54.45
20260924,507410,12548,45.67
20260924,507438,82,96.47
20260924,507474,3817,80.65
20260924,507486,58,100.0
20260924,507488,4187,65.23
20260924,507490,9797,90.05
20260924,507498,1846,95.65
20260924,507514,17808,63.78
20260924,507515,376,100.0
20260924,507526,1584,69.53
20260924,507552,989,94.73
20260924,507580,3381,100.0
20260924,507598,859,88.47
20260924,507609,163,100.0
20260924,507621,4449,94.78
20260924,507645,1,100.0
20260924,507685,451902,64.31
20260924,507690,280,96.22
20260924,507717,580,77.64
20260924,507747,1618,89.49
20260924,507753,61624,47.06
20260924,507759,562,100.0
20260924,507779,4421,50.84
20260924,507789,110166,36.7
20260924,507794,16449,94.63
20260924,507813,132,91.67
20260924,507815,228,46.63
20260924,507828,52257,67.72
20260924,507833,5049,62.7
20260924,507836,105,86.78
20260924,507852,39,90.7
20260924,507872,16694,99.36
20260924,507878,727301,80.26
20260924,507880,17141,52.38
20260924,507910,1124,64.23
20260924,507912,3679,94.41
20260924,507944,531,81.44
20260924,507946,1815,97.21
20260924,507948,1166,84.55
20260924,507960,1367,92.68
20260924,507962,21924,100.0
20260924,507966,50,100.0
20260924,507968,328,100.0
20260924,507970,966,99.9
20260924,507981,671,85.26
20260924,507998,1990,90.13
20260924,508486,51,46.79
20260924,508494,550,98.21
20260924,508571,31,96.88
20260924,508664,3189,100.0
20260924,508807,52,100.0
20260924,508814,2349,80.92
20260924,508867,1001,100.0
20260924,508869,9412,70.31
20260924,508875,370,100.0
20260924,508905,1184,100.0
20260924,508906,175,100.0
20260924,508918,12573,77.87
20260924,508933,2700,75.97
20260924,508941,2271,94.23
20260924,508954,13,100.0
20260924,508956,252,99.21
20260924,508961,32,100.0
20260924,508963,1,100.0
20260924,508969,10089,99.75
20260924,508980,5703,100.0
20260924,508989,1475,67.91
20260924,509009,1268,99.84
20260924,509015,1906,99.95
20260924,509020,11471,100.0
20260924,509024,1131,72.55
20260924,509038,1,100.0
20260924,509040,183,66.3
20260924,509046,65,100.0
20260924,509048,4459,100.0
20260924,509051,661964,51.66
20260924,509053,8358,80.4
20260924,509055,58902,54.97
20260924,509069,1187,100.0
20260924,509073,9,100.0
20260924,509079,4191,66.49
20260924,509152,23,100.0
20260924,509162,9588,100.0
20260924,509196,584,84.03
20260924,509220,2181,84.4
