DATE,SYMBOL,ISIN,EXCHANGE,CLOSE,DELIV_PER,DELIVERY_TURNOVER,ATW,EVER_100_DELIV,DELIV_PER_1W,DELIV_PER_1M,DELIV_PER_3M,DELIVERY_TURNOVER_1W,DELIVERY_TURNOVER_1M,DELIVERY_TURNOVER_3M,ATW_1W,ATW_1M,ATW_3M,MOMENTUM_RAW,FOOTPRINT_RAW,STABILITY_RAW,HASMOMENTUMDATA,HASFOOTPRINTDATA,HASSTABILITYHISTORY20D,MOMENTUM_SCORE,FOOTPRINT_SCORE,STABILITY_SCORE,TRIGGER_COUNT_30D,AI_SCORE,COMBINED_SCORE,SIS,Whale_Density,Implied_Trades,AI_WIN_PROBABILITY,ATR14,STOP_LOSS,TAKE_PROFIT,CHANDELIER_EXIT,REC_POS_SIZE_INR
2026-09-10,GESHIP,,NSE,1482.6,53.46,480555138.0,26208.90049486217,,54.532,51.498636363636365,48.446060606060605,590407927.52,641384657.6772727,505366854.9484848,27890.83820842051,26152.764078838125,23099.880401111022,1.1034952962369897,0.9509035531208037,1.1345903112815083,,,,0.651685393258427,0.7303370786516854,0.797752808988764,1,0.8168539325842696,2,0.7473892833732638,5.453879986371547,18335.570318724553,50.16794373357134,31.514273507254465,1419.571452985491,1608.6570940290178,,100000.0
2026-09-18,BHATIA,,BSE,38.07,71.52,6730547.58,11721.003708281827,,78.902,79.56227272727273,79.36636363636363,15943767.068,8528686.150454545,3888353.769545455,13355.335499136962,14415.788324236746,10002.2530921685,0.9011374179581458,1.7309504172987826,1.171836345298947,,,,0.30337078651685395,0.9101123595505618,0.8314606741573034,1,0.8202247191011236,0,0.7327267088630949,174.1463613318937,574.2296263624871,31.931137078795974,,,,,
2026-09-21,GGAUTO,,BSE,192.7,74.1,1719269.4,12711.701086956522,,89.39399999999999,85.21818181818183,80.63954545454546,3750153.73,2092939.9795454536,1539062.066666667,11926.323837858175,11603.614981545796,9744.374230424684,0.9189039891323341,1.117089061732013,1.3045169229304645,,,,0.3258426966292135,0.7528089887640449,0.8876404494382022,1,0.8404494382022472,2,0.7201979080699081,739.3664475710743,135.2509304804329,59.602401169995325,,,,,
2026-09-08,BHARATFORG,,NSE,1998.9,58.42,1458113596.2,43332.71939954211,,50.058,54.67999999999999,52.30833333333332,880968156.5799999,1052141223.95,1263279355.7181818,41653.14020017642,48984.52715920312,49180.8781189532,1.116839254420902,1.154228943582359,0.8810887698006079,,,,0.6966292134831461,0.7752808988764045,0.6853932584269663,1,0.7584269662921348,1,0.7141472979101571,2.9718342598595755,33649.25202952778,49.559543096707294,49.257149832589285,1900.3857003348214,2195.9285993303574,,100000.0
2026-09-07,GNFC,,NSE,625.1,37.6,271641580.7,21286.999596572336,,34.652,47.19227272727273,48.04469696969697,427174296.0100001,236006475.22045457,161824306.12575758,25363.02674345205,21084.951552946823,16900.576182314253,0.7826045822229931,1.6786203951889698,1.2595428325602467,,,,0.19662921348314608,0.8932584269662921,0.8595505617977528,1,0.8247191011235955,2,0.7118231114736591,7.836428996517151,12760.914447696054,63.17968585433887,20.547181410895398,584.0056371782092,707.2887256435816,,100000.0
2026-09-08,GNFC,,NSE,625.1,37.6,271641580.7,21286.999596572336,,34.652,47.19227272727273,48.04469696969697,427174296.0100001,236006475.22045457,161824306.12575758,25363.02674345205,21084.951552946823,16900.576182314253,0.7826045822229931,1.6786203951889698,1.2595428325602467,,,,0.19662921348314608,0.8932584269662921,0.8595505617977528,2,0.7247191011235955,2,0.7118231114736591,7.836428996517151,12760.914447696054,63.17968585433887,20.547181410895398,584.0056371782092,707.2887256435816,,100000.0
2026-09-02,AKUMS,,NSE,817.6,58.05,103875262.4,12460.641739160452,,51.49000000000001,53.22318181818181,52.15469696969697,159453026.96,149910131.59318182,127709048.41060609,13503.894449860974,13659.19341634922,12495.914159192764,1.113034939762536,0.8133743355915045,0.9971772837438737,,,,0.6741573033707865,0.6741573033707865,0.7415730337078652,1,0.7797752808988763,0,0.7075324927320239,11.995774019012684,8336.269076218437,40.508176615656055,27.332135881696427,762.9357282366071,926.9285435267857,,100000.0
2026-08-13,RECLTD,,NSE,308.25,53.79,973552448.25,49221.93666088041,,59.260000000000005,54.943636363636365,56.372121212121215,783621106.2,813520212.9272728,1069595376.2212124,41300.97855539434,41329.60772507008,40412.940853284825,0.9541950674092071,0.9102062984691242,1.217974629452872,,,,0.38202247191011235,0.7078651685393258,0.8426966292134831,1,0.8146067415730336,3,0.700458416554925,5.055910110375547,19778.83265661385,36.85448238395679,4.399996076311384,299.4500078473772,325.8499843052455,,100000.0
2026-09-23,MITCON,,NSE,89.25,43.27,4119601.5,8659.714084249084,,85.31400000000001,78.59136363636365,75.17075757575758,3014552.472,1306547.659545455,952147.9563636364,33739.92524088203,11815.9575382267,7492.327356914007,0.5756227740074619,4.326640069399756,1.155810961230598,,,,0.10112359550561797,0.9662921348314607,0.8202247191011236,1,0.7988764044943819,2,0.6847060302010377,210.20756702436108,475.7202674269616,36.16821821434199,,,,,
2026-08-26,APTUS,,NSE,240.92,53.39,261137283.64,12568.083549710302,,64.97800000000001,61.29454545454544,57.21560606060606,394009136.46800005,273471936.8377273,197607344.77545452,16227.33237554664,15242.019551255764,12618.19418316732,0.933137017607508,1.3214958378026682,0.9960287000873813,,,,0.33707865168539325,0.8202247191011236,0.7191011235955056,1,0.747191011235955,1,0.6631047555782874,4.812826178829552,20777.812512713546,35.79636347899396,7.797857012067523,225.32428597586494,272.11142804827006,,100000.0
2026-08-14,DISAQ,,NSE,12008.0,49.25,396264.0,19502.09756097561,,62.158,43.254090909090905,32.972272727272724,818202.8,1241419.5,1575677.5454545454,19044.131278267385,17214.92579959097,16988.4523765863,1.4936792621899946,0.2514880034580218,1.1479619878649832,,,,0.9775280898876404,0.2808988764044944,0.8089887640449438,1,0.8112359550561796,2,0.6603395776313328,4921.491117279291,20.319045105842275,69.1811285022637,,,,,
