DATE,SYMBOL,ISIN,EXCHANGE,CLOSE,DELIV_PER,DELIVERY_TURNOVER,TOTAL_TURNOVER,VOLUME,VWAP,VWAP_1M,WHALE_DENSITY,WHALE_DENSITY_1M,ATW,EVER_100_DELIV,DELIV_PER_1W,DELIV_PER_1M,DELIV_PER_3M,DELIVERY_TURNOVER_1W,DELIVERY_TURNOVER_1M,DELIVERY_TURNOVER_3M,ATW_1W,ATW_1M,ATW_3M
2026-09-23,AAKASH,INE087Z01024,NSE,9.13,95.13,894393.06,932585.81,102979,9.056077549791706,8.898920768727459,346.7306397306397,290.4348040453947,3140.0195622895626,False,74.308,72.44772727272728,71.34636363636363,401274.20200000005,710922.2050000002,808720.956060606,2108.176911236111,2584.556309680853,2902.3905617735777
2026-09-23,AANCHALISP,INE322R01022,BSE,65.25,0.0,0.0,265518.0,4079,65.0938955626379,68.281667587751,88.67391304347827,241.72792350935515,5772.130434782609,True,100.0,100.0,100.0,167804.66,885606.7177272727,2335739.5787878786,6223.368324368233,16505.58571974309,18773.732392894668
2026-09-23,AAREYDRUGS,INE198H01019,NSE,102.63,47.26,17078966.189999998,36317377.49,352115,103.14067134316915,92.67420693466138,297.3944256756757,182.9517587117262,30673.460717905407,False,64.05199999999999,62.69772727272727,63.84621212121211,18614267.24,13128689.47272727,9698824.280151516,15733.16372151912,16954.90914591075,15334.42119469041
2026-09-23,AARON,INE721Z01010,NSE,122.6,63.6,606992.6,948687.93,7785,121.86100578034683,128.32136134817117,29.26691729323308,28.77701622565515,3566.4959774436093,False,71.76599999999999,67.43045454545455,61.694848484848485,1590160.386,1117034.425909091,1487387.9219696969,3849.1330817720927,3692.705897614479,4106.468415018253
2026-09-23,AARTIDRUGS,INE767A01016,NSE,436.25,40.4,35013861.25,86874293.85,198653,437.31679788374703,427.3873993890042,18.29048890525734,24.217739369530168,7998.738039775342,False,51.79,49.94636363636364,49.2630303030303,25785693.880000003,30151458.17954546,37764001.34318182,9063.646853511618,10350.3566482242,12135.211979180907
2026-09-23,AARTIIND,INE769A01020,NSE,491.35,56.75,112195350.35000001,199590957.9,402389,496.0149454880725,513.4476944426192,28.14105881530177,29.383158236123226,13958.38575424855,False,41.876,44.200909090909086,42.71393939393939,111500867.51000002,162372196.63181818,201804467.27348486,11756.621577127838,15086.714851780127,17579.82957211854
2026-09-23,AARTIPHARM,INE0LRU01027,NSE,940.1,22.13,612821106.8000001,2760139164.5,2945650,937.0221053078268,842.6827515086451,25.020810682250612,23.659431560589145,23445.05270199103,False,45.966,44.1459090909091,44.18136363636364,561881069.3700001,255610596.99318182,166172272.88939393,32034.624992787518,19937.394886607737,15356.58817839715
2026-09-23,AARVI,INE754X01016,NSE,136.48,76.67,875109.7599999999,1150569.03,8363,137.57850412531388,146.15139309917834,43.78534031413613,37.13470208230247,6023.921623036649,False,74.218,68.27318181818178,59.20348484848485,1116858.384,1597393.0527272725,2934891.0200000005,5473.258634202382,5427.288441651464,5722.110018507876
2026-09-23,AASHKA,INE0EAX01014,BSE,78.25,0.0,0.0,234560.0,3000,78.18666666666667,78.60603174603175,1000.0,1101.8264333494633,78186.66666666667,False,80.0,78.41954545454546,76.21560606060606,182232.0,308389.0909090909,421034.54545454547,114609.0,86610.20359848485,101860.96929112556
2026-09-23,AASTAFIN,INE819K01014,BSE,31.59,0.0,0.0,8085.0,255,31.705882352941178,31.826201154864282,36.42857142857143,176.7924588730819,1155.0,False,86.034,80.37818181818182,77.81393939393939,130368.29999999997,163307.1522727273,326741.56212121213,3983.490554216306,5626.632358757775,8561.381608099584
2026-09-23,AASTHA,INE2FMX01012,NSE,89.77,35.36,94756723.5,262895673.36,2984740,88.07992433511797,81.01056106891177,201.39946018893386,227.74999942640102,17739.2492145749,False,41.056,49.095909090909096,40.888260869565215,15125209.402,26838370.68318182,61141491.82891305,11890.513475929245,18450.15523697708,23819.99900760477
2026-09-23,AAVAS,INE216P01012,NSE,1285.8,49.47,49549588.8,101574938.1,77904,1303.8475315773258,1289.4482234860152,6.71065552588509,7.5634913044165435,8749.671642691015,False,55.355999999999995,54.77045454545455,53.52681818181818,73360174.38,92820921.16363636,83511795.6590909,11629.460322531124,9752.730425831836,9568.70100956008
2026-09-23,AAYUSH,INE430R01023,BSE,24.68,0.0,0.0,1476957.0,59980,24.624158052684226,27.641098362289362,159.0981432360743,173.0637121449831,3917.657824933687,False,68.562,67.55545454545455,72.71818181818182,1295564.288,3830059.9840909094,2461594.381060606,4414.5880159301505,4783.67109034241,4124.747941747827
2026-09-23,AAYUSHBULL,INE777X01017,BSE,1293.5,0.0,0.0,97499368.0,75750,1287.1203696369637,1268.4650887438124,141.588785046729,154.5093770210447,182241.8093457944,False,79.70599999999999,74.95954545454545,73.91606060606061,82857102.5,74101730.68181819,76302943.27651516,186084.25186954055,195989.75063475064,201218.5651624061
2026-09-23,ABANSENT,INE365O01028,NSE,26.86,71.04,129196.59999999999,184607.3,6771,27.2644070299808,27.483945207595596,67.03960396039604,67.32542833913297,1827.7950495049504,False,73.96799999999999,77.21409090909093,81.0409090909091,168003.536,157997.40363636363,722322.9857575758,1738.1637522586504,1850.3683835506342,6718.698146250053
2026-09-23,ABATEAS,INE454E01013,BSE,8.47,0.0,0.0,113087.0,13600,8.315220588235293,8.662108306431747,206.0606060606061,251.05345658768624,1713.439393939394,False,76.58000000000001,78.31045454545456,78.69409090909092,67916.1,120294.30863636364,155877.95196969697,1289.4771712178422,2174.652231666599,2413.182845248868
2026-09-23,ABB,INE117A01022,NSE,7120.0,43.2,281617360.0,652394630.5,91561,7125.245797883378,7354.048555927578,6.338155890904057,7.773521160687215,45160.91862799391,False,45.806,48.33909090909091,42.14454545454546,742257922.7,656286858.6363636,871578142.9318181,61234.63351985321,57166.85206622428,60343.72056637698
2026-09-23,ABBOTINDIA,INE358A01014,NSE,26935.0,53.24,65209635.0,123389685.0,4547,27136.504288541895,26269.17144227744,1.8180727708916433,2.0619697343704253,49336.139544182326,False,57.464,55.623636363636365,58.20363636363636,205917046.0,132480763.18181819,177214262.04545453,55013.15599032794,54166.23646096397,63849.65241368025
2026-09-23,ABCAPITAL,INE674K01013,NSE,402.45,57.96,457379998.05,786114313.45,1960710,400.93349523896956,400.9241361369692,42.89079931749574,74.67632073226645,17196.358083956777,False,54.794,52.344090909090916,49.675303030303034,584289183.89,581295275.6363635,755812036.9083333,28445.535132536916,29939.539379471167,31411.653279475362
2026-09-23,ABCINDQ,INE125D01011,BSE,61.35,0.0,0.0,5184.0,85,60.98823529411764,63.9597500726533,7.7272727272727275,124.43098838631802,471.27272727272725,False,89.31800000000001,91.58090909090909,83.32287878787878,116139.91400000002,91528.69454545453,104206.64545454545,2309.781738437002,7958.574918482126,5754.830225515612
2026-09-23,ABCOTS,INE08PH01015,NSE,203.57,64.77,99545.73,153802.73,755,203.71222516556293,213.43827644348957,9.320987654320987,44.04153681274665,1898.7991358024692,False,62.84400000000001,67.04363636363635,60.78045454545455,6376031.668,2238658.4613636364,6734321.067272727,20355.50326129278,9400.149709235142,8333.935867039372
2026-09-23,ABDL,INE552Z01027,NSE,656.4,46.74,711537600.0,1515102975.9,2319309,653.2561965223263,627.5835452948754,48.1904296875,23.714321342584984,31480.696806432847,False,40.824,47.16772727272728,46.68318181818182,196135223.20000002,116544840.58636364,122472406.3128788,16001.629566942644,14882.717862441415,15327.457416391864
2026-09-23,ABFRL,INE647O01011,NSE,49.09,53.38,70731964.67,132747444.57,2699462,49.17551888857854,51.81652879151631,181.2205961331901,217.6984065371469,8911.616848147152,False,46.41799999999999,48.59409090909091,49.77454545454545,90204868.522,106509916.25090909,150764907.3771212,10630.970750459543,11280.375750199295,12839.8456932465
2026-09-23,ABGSEC,INF209KC1134,NSE,114.39,97.63,51818.67,53071.78,464,114.37883620689655,114.09843110190937,51.55555555555556,19.82664668001639,5896.864444444444,False,76.922,78.31772727272727,80.89333333333333,7006.752,17334.811363636367,77679.03651515153,861.6373218487395,2262.18928020175,7324.003373203734
2026-09-23,ABHICAP,INE516F01016,BSE,123.35,0.0,0.0,147897.0,1235,119.75465587044535,101.6131599479844,24.7,25.877920453451686,2957.94,False,82.74,83.22954545454546,84.62424242424244,4390.93,156905.99545454542,77989.82651515152,1240.8049999999998,2629.537270157803,2953.9606916210973
2026-09-23,ABHIFIN,INE723C01015,BSE,71.45,0.0,0.0,981.0,14,70.07142857142857,65.48492650112117,2.3333333333333335,34.63593979951253,163.5,True,87.42,96.91545454545457,98.89666666666668,19120.210000000003,34745.08363636363,40153.67060606061,2735.5222222222224,2268.1319720683355,3063.373879800579
2026-09-23,ABIRAFN,INE195I01013,BSE,32.01,0.0,0.0,96.0,3,32.0,34.22168647678852,1.5,59.94214522290072,48.0,True,100.0,100.0,100.0,17109.064000000002,41808.05909090909,21501.565000000002,2178.244285714286,2051.321300564235,1463.197207156026
2026-09-23,ABLBL,INE14LE01019,NSE,79.81,58.91,48012019.99,82061230.61,1021258,80.35308473470954,84.17677761382946,113.49833296288065,81.13047621469427,9119.941165814625,False,60.122,57.06954545454546,57.70166666666667,36610556.312,28240759.173636366,46322917.42181818,7268.816870992892,6829.3020540284,9128.287655565406
2026-09-23,ABMKNO,INE850B01026,NSE,171.41,93.86,47137.75,50401.94,293,172.02027303754267,184.42321384788897,24.416666666666668,29.83509523445192,4200.161666666667,False,77.292,84.93545454545455,87.4069696969697,74589.108,153038.77454545454,361601.0001515151,1677.5835704245285,5502.28414859546,7673.37498469003
2026-09-23,ABREL,INE055A01016,NSE,1206.4,54.81,123331478.4,225887480.0,186515,1211.0955151060236,1362.3993612589563,8.76562646865307,11.548737795095057,10616.010903280383,False,49.064,47.33818181818183,44.801818181818184,86012364.46000001,105483041.87272726,106430443.13939394,13335.732215601156,15733.992995384675,17151.35075914225
2026-09-23,ABSL10BANK,INF209KC1670,NSE,166.32,74.36,67525.92,90898.43,546,166.480641025641,170.36390605175055,32.11764705882353,157.31620378370255,5346.966470588235,False,68.50399999999999,74.50409090909089,80.08257575757575,261885.26199999996,1752988.743181818,7421682.456060605,7509.6482355776825,26801.002961824743,95388.39880339912
2026-09-23,ABSLAMC,INE404A01024,NSE,1026.6,43.47,29427488.999999996,68063951.8,65947,1032.100805192048,1049.0392488941882,6.310717703349282,11.6340514869447,6513.296822966507,False,49.14,54.44590909090909,54.91348484848485,116565110.84,139539342.14545456,180178021.63939393,10261.71984523272,12204.57663346078,12782.458506380663
2026-09-23,ABSLMSCIN,INF209KC1662,NSE,29.03,92.21,2061.13,2221.99,77,28.857012987012983,29.60920445116892,15.400000000000002,65.55449180595265,444.39799999999997,False,87.308,89.63545454545455,87.09075757575758,7147.594,21646.726363636364,236602.33045454544,828.1725437229437,1941.01635057493,7251.226572504568
2026-09-23,ABSLNN50ET,INF209KB16D7,NSE,76.24,51.96,214234.4,411587.48,5408,76.1071523668639,76.12896966416935,34.22784810126583,70.41766123045917,2604.9840506329115,False,61.943999999999996,68.35727272727273,73.05757575757578,845203.2880000001,690185.5413636364,1216686.5337878787,9196.504068916565,5360.823995635381,8097.527710254317
